艱難	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">艱難歲月</td><td style=""width: 33.3333%;"">difficult days; hard times; arduous years</td><td style=""width: 33.3333%;"">jiānnán suìyuè</td></tr><tr><td style=""width: 33.3333%;"">處境艱難</td><td style=""width: 33.3333%;"">be in a predicament</td><td style=""width: 33.3333%;"">chǔjìng jiānnán</td></tr><tr><td style=""width: 33.3333%;"">生活艱難</td><td style=""width: 33.3333%;"">live in straitened circumstances</td><td style=""width: 33.3333%;"">shēnghuó jiānnán</td></tr><tr><td style=""width: 33.3333%;"">行動艱難</td><td style=""width: 33.3333%;"">walk with difficulty</td><td style=""width: 33.3333%;"">xíngdòng jiānnán</td></tr><tr><td style=""width: 33.3333%;"">艱難困苦出能人。</td><td style=""width: 33.3333%;"">Bad times make a capable man.</td><td style=""width: 33.3333%;"">jiānnán kùnkǔ chū néngrén.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 歲月</td><td style=""width: 33.3333%;"">difficult days; hard times; arduous years</td><td style=""width: 33.3333%;"">_ _ suìyuè</td></tr><tr><td style=""width: 33.3333%;"">處境 _ _ </td><td style=""width: 33.3333%;"">be in a predicament</td><td style=""width: 33.3333%;"">chǔjìng _ _</td></tr><tr><td style=""width: 33.3333%;"">生活 _ _ </td><td style=""width: 33.3333%;"">live in straitened circumstances</td><td style=""width: 33.3333%;"">shēnghuó _ _</td></tr><tr><td style=""width: 33.3333%;"">行動 _ _ </td><td style=""width: 33.3333%;"">walk with difficulty</td><td style=""width: 33.3333%;"">xíngdòng _ _</td></tr><tr><td style=""width: 33.3333%;""> _ _ 困苦出能人。</td><td style=""width: 33.3333%;"">Bad times make a capable man.</td><td style=""width: 33.3333%;"">_ _ kùnkǔ chū néngrén.</td></tr></tbody></table>"	艱難
延長	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">延長合同期限</td><td style=""width: 33.3333%;"">extend the contract period</td><td style=""width: 33.3333%;"">Yáncháng hétong qīxiàn</td></tr><tr><td style=""width: 33.3333%;"">會議延長了三天。</td><td style=""width: 33.3333%;"">The conference was prolonged for three more days.</td><td style=""width: 33.3333%;"">Huìyì yáncháng le sān tiān.</td></tr><tr><td style=""width: 33.3333%;"">輸油管延長了二百公里。</td><td style=""width: 33.3333%;"">The oil pipeline has been extended another 200 kilometres.</td><td style=""width: 33.3333%;"">Shūyóuguǎn yáncháng le èrbǎi gōnglǐ.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 合同期限</td><td style=""width: 33.3333%;"">extend the contract period</td><td style=""width: 33.3333%;"">Yáncháng hétong qīxiàn</td></tr><tr><td style=""width: 33.3333%;"">會議 _ _ 了三天。</td><td style=""width: 33.3333%;"">The conference was prolonged for three more days.</td><td style=""width: 33.3333%;"">Huìyì _ _ le sān tiān.</td></tr><tr><td style=""width: 33.3333%;"">輸油管 _ _ 了二百公里。</td><td style=""width: 33.3333%;"">The oil pipeline has been extended another 200 kilometres.</td><td style=""width: 33.3333%;"">Shūyóuguǎn _ _ le èrbǎi gōnglǐ.</td></tr></tbody></table>"	延長
暴增	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">去年筆記本電腦銷量暴增。</td><td style=""width: 33.3333%;"">Last year saw soaring sales of notebook computers.</td><td style=""width: 33.3333%;"">Qùnián bǐjìběn diànnǎo xiāoliàng bàozēng.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">去年筆記本電腦銷量 _ _ 。</td><td style=""width: 33.3333%;"">Last year saw soaring sales of notebook computers.</td><td style=""width: 33.3333%;"">Qùnián bǐjìběn diànnǎo xiāoliàng _ _.</td></tr></tbody></table>"	暴增
病例	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">急診病例</td><td style=""width: 33.3333%;"">emergency case</td><td style=""width: 33.3333%;"">jízhěn bìnglì</td></tr><tr><td style=""width: 33.3333%;"">流感病例</td><td style=""width: 33.3333%;"">case of influenza</td><td style=""width: 33.3333%;"">liúgǎn bìnglì</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">急診 _ _ </td><td style=""width: 33.3333%;"">emergency case</td><td style=""width: 33.3333%;"">jízhěn _ _</td></tr><tr><td style=""width: 33.3333%;"">流感 _ _ </td><td style=""width: 33.3333%;"">case of influenza</td><td style=""width: 33.3333%;"">liúgǎn _ _</td></tr></tbody></table>"	病例
激增	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">化肥的產量激增。</td><td style=""width: 33.3333%;"">The output of chemical fertilizer has soared.</td><td style=""width: 33.3333%;"">Huàféi de chǎnliàng jīzēng.</td></tr><tr><td style=""width: 33.3333%;"">經濟危機加劇, 失業人數激增。</td><td style=""width: 33.3333%;"">With the deepening of the economic crisis, unemployment shot up.</td><td style=""width: 33.3333%;"">Jīngjì wēijī jiājù, shīyè rénshù jīzēng.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">化肥的產量 _ _ 。</td><td style=""width: 33.3333%;"">The output of chemical fertilizer has soared.</td><td style=""width: 33.3333%;"">Huàféi de chǎnliàng _ _.</td></tr><tr><td style=""width: 33.3333%;"">經濟危機加劇, 失業人數 _ _ 。</td><td style=""width: 33.3333%;"">With the deepening of the economic crisis, unemployment shot up.</td><td style=""width: 33.3333%;"">Jīngjì wēijī jiājù, shīyè rénshù _ _.</td></tr></tbody></table>"	激增
意味著	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">這一數字意味著生產提高了兩倍。</td><td style=""width: 33.3333%;"">This figure means a twofold increase in production.</td><td style=""width: 33.3333%;"">Zhè yī shùzì yìwèizhe shēngchǎn tígāo le liǎng bèi.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">這一數字 _ _ _ 生產提高了兩倍。</td><td style=""width: 33.3333%;"">This figure means a twofold increase in production.</td><td style=""width: 33.3333%;"">Zhè yī shùzì _ _ _ shēngchǎn tígāo le liǎng bèi.</td></tr></tbody></table>"	意味著
疫情	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">報告疫情</td><td style=""width: 33.3333%;"">report epidemic diseases</td><td style=""width: 33.3333%;"">bàogào yìqíng</td></tr><tr><td style=""width: 33.3333%;"">疫情已得到控制。</td><td style=""width: 33.3333%;"">The epidemic has been brought under control.</td><td style=""width: 33.3333%;"">yìqíng yǐ dédào kòngzhì.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">報告 _ _ </td><td style=""width: 33.3333%;"">report epidemic diseases</td><td style=""width: 33.3333%;"">bàogào _ _</td></tr><tr><td style=""width: 33.3333%;""> _ _ 已得到控制。</td><td style=""width: 33.3333%;"">The epidemic has been brought under control.</td><td style=""width: 33.3333%;"">_ _ yǐ dédào kòngzhì.</td></tr></tbody></table>"	疫情
演變	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">從猿到人的演變</td><td style=""width: 33.3333%;"">evolution from ape to man</td><td style=""width: 33.3333%;"">Cóng yuán dào rén deyǎnbiàn</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">從猿到人的 _ _ </td><td style=""width: 33.3333%;"">evolution from ape to man</td><td style=""width: 33.3333%;"">Cóng yuán dào rén de_ _</td></tr></tbody></table>"	演變
組織	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">黨團組織</td><td style=""width: 33.3333%;"">Party and Youth League organizations</td><td style=""width: 33.3333%;"">Dǎng tuánzǔzhī</td></tr><tr><td style=""width: 33.3333%;"">群眾組織</td><td style=""width: 33.3333%;"">mass organizations</td><td style=""width: 33.3333%;"">qúnzhòng zǔzhī</td></tr><tr><td style=""width: 33.3333%;"">給予組織處分</td><td style=""width: 33.3333%;"">take disciplinary measures against a member of an organization</td><td style=""width: 33.3333%;"">jǐyǔ zǔzhī chǔfèn</td></tr><tr><td style=""width: 33.3333%;"">緞紋組織</td><td style=""width: 33.3333%;"">satin weave</td><td style=""width: 33.3333%;"">duàn wén zǔzhī</td></tr><tr><td style=""width: 33.3333%;"">平紋組織</td><td style=""width: 33.3333%;"">plain weave</td><td style=""width: 33.3333%;"">Píngwén zǔzhī</td></tr><tr><td style=""width: 33.3333%;"">斜紋組織</td><td style=""width: 33.3333%;"">twill weave</td><td style=""width: 33.3333%;"">xiéwén zǔzhī</td></tr><tr><td style=""width: 33.3333%;"">神經組織</td><td style=""width: 33.3333%;"">nerve (or nervous) tissue verb organize; form</td><td style=""width: 33.3333%;"">shénjīng zǔzhī</td></tr><tr><td style=""width: 33.3333%;"">組織勞力</td><td style=""width: 33.3333%;"">organize the labour for; organize a work force</td><td style=""width: 33.3333%;"">zǔzhī láolì</td></tr><tr><td style=""width: 33.3333%;"">組織一次演出</td><td style=""width: 33.3333%;"">put together a performance</td><td style=""width: 33.3333%;"">zǔzhī yī cì yǎnchū</td></tr><tr><td style=""width: 33.3333%;"">組織一次座談</td><td style=""width: 33.3333%;"">organize a discussion</td><td style=""width: 33.3333%;"">zǔzhī yī cì zuòtán</td></tr><tr><td style=""width: 33.3333%;"">組織一支登山隊</td><td style=""width: 33.3333%;"">form a mountaineering team</td><td style=""width: 33.3333%;"">zǔzhī yī zhī dēngshānduì</td></tr><tr><td style=""width: 33.3333%;"">這篇文章組織得很好。</td><td style=""width: 33.3333%;"">This article is well-constructed.</td><td style=""width: 33.3333%;"">Zhè piān wénzhāng zǔzhī de hěn hǎo.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">黨團 _ _ </td><td style=""width: 33.3333%;"">Party and Youth League organizations</td><td style=""width: 33.3333%;"">Dǎng tuán_ _</td></tr><tr><td style=""width: 33.3333%;"">群眾 _ _ </td><td style=""width: 33.3333%;"">mass organizations</td><td style=""width: 33.3333%;"">qúnzhòng _ _</td></tr><tr><td style=""width: 33.3333%;"">給予 _ _ 處分</td><td style=""width: 33.3333%;"">take disciplinary measures against a member of an organization</td><td style=""width: 33.3333%;"">jǐyǔ _ _ chǔfèn</td></tr><tr><td style=""width: 33.3333%;"">緞紋 _ _ </td><td style=""width: 33.3333%;"">satin weave</td><td style=""width: 33.3333%;"">duàn wén _ _</td></tr><tr><td style=""width: 33.3333%;"">平紋 _ _ </td><td style=""width: 33.3333%;"">plain weave</td><td style=""width: 33.3333%;"">Píngwén _ _</td></tr><tr><td style=""width: 33.3333%;"">斜紋 _ _ </td><td style=""width: 33.3333%;"">twill weave</td><td style=""width: 33.3333%;"">xiéwén _ _</td></tr><tr><td style=""width: 33.3333%;"">神經 _ _ </td><td style=""width: 33.3333%;"">nerve (or nervous) tissue verb organize; form</td><td style=""width: 33.3333%;"">shénjīng _ _</td></tr><tr><td style=""width: 33.3333%;""> _ _ 勞力</td><td style=""width: 33.3333%;"">organize the labour for; organize a work force</td><td style=""width: 33.3333%;"">_ _ láolì</td></tr><tr><td style=""width: 33.3333%;""> _ _ 一次演出</td><td style=""width: 33.3333%;"">put together a performance</td><td style=""width: 33.3333%;"">_ _ yī cì yǎnchū</td></tr><tr><td style=""width: 33.3333%;""> _ _ 一次座談</td><td style=""width: 33.3333%;"">organize a discussion</td><td style=""width: 33.3333%;"">_ _ yī cì zuòtán</td></tr><tr><td style=""width: 33.3333%;""> _ _ 一支登山隊</td><td style=""width: 33.3333%;"">form a mountaineering team</td><td style=""width: 33.3333%;"">_ _ yī zhī dēngshānduì</td></tr><tr><td style=""width: 33.3333%;"">這篇文章 _ _ 得很好。</td><td style=""width: 33.3333%;"">This article is well-constructed.</td><td style=""width: 33.3333%;"">Zhè piān wénzhāng _ _ de hěn hǎo.</td></tr></tbody></table>"	組織
擴散	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">擴散謠言</td><td style=""width: 33.3333%;"">spread rumours</td><td style=""width: 33.3333%;"">kuòsàn yáoyán</td></tr><tr><td style=""width: 33.3333%;"">擴散影響</td><td style=""width: 33.3333%;"">extend influence</td><td style=""width: 33.3333%;"">kuòsàn yǐngxiǎng</td></tr><tr><td style=""width: 33.3333%;"">病菌擴散</td><td style=""width: 33.3333%;"">proliferation of germs</td><td style=""width: 33.3333%;"">bìngjūn kuòsàn</td></tr><tr><td style=""width: 33.3333%;"">廢氣擴散</td><td style=""width: 33.3333%;"">diffusion of waste gas</td><td style=""width: 33.3333%;"">fèiqì kuòsàn</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 謠言</td><td style=""width: 33.3333%;"">spread rumours</td><td style=""width: 33.3333%;"">_ _ yáoyán</td></tr><tr><td style=""width: 33.3333%;""> _ _ 影響</td><td style=""width: 33.3333%;"">extend influence</td><td style=""width: 33.3333%;"">_ _ yǐngxiǎng</td></tr><tr><td style=""width: 33.3333%;"">病菌 _ _ </td><td style=""width: 33.3333%;"">proliferation of germs</td><td style=""width: 33.3333%;"">bìngjūn _ _</td></tr><tr><td style=""width: 33.3333%;"">廢氣 _ _ </td><td style=""width: 33.3333%;"">diffusion of waste gas</td><td style=""width: 33.3333%;"">fèiqì _ _</td></tr></tbody></table>"	擴散
縮短	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">縮短距離</td><td style=""width: 33.3333%;"">reduce the distance; narrow the gap</td><td style=""width: 33.3333%;"">suōduǎn jùlí</td></tr><tr><td style=""width: 33.3333%;"">縮短學制</td><td style=""width: 33.3333%;"">shorten the period of schooling</td><td style=""width: 33.3333%;"">suōduǎn xuézhì</td></tr><tr><td style=""width: 33.3333%;"">縮短戰線</td><td style=""width: 33.3333%;"">contract the front; narrow the scope of an activity</td><td style=""width: 33.3333%;"">suōduǎn zhànxiàn</td></tr><tr><td style=""width: 33.3333%;"">把報告縮短一半</td><td style=""width: 33.3333%;"">cut a report down to half its length</td><td style=""width: 33.3333%;"">bǎ bàogào suōduǎn yībàn</td></tr><tr><td style=""width: 33.3333%;"">把停留時間縮短一天</td><td style=""width: 33.3333%;"">cut short one’s stay by one day</td><td style=""width: 33.3333%;"">bǎ tíngliú shíjiān suōduǎn yī tiān</td></tr><tr><td style=""width: 33.3333%;"">縮短中國在經濟技術上同發達國家之間的差距</td><td style=""width: 33.3333%;"">narrow the economic and technological gaps between China and the developed countries</td><td style=""width: 33.3333%;"">suōduǎn Zhōngguó zài jīngjì jìshù shàng tóng fādá guójiā zhījiān de chājù</td></tr><tr><td style=""width: 33.3333%;"">期限從五天縮短到三天。</td><td style=""width: 33.3333%;"">The time allowed has been reduced from 5 to 3 days.</td><td style=""width: 33.3333%;"">Qīxiàn cóng wǔ tiān suōduǎn dào sān tiān.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 距離</td><td style=""width: 33.3333%;"">reduce the distance; narrow the gap</td><td style=""width: 33.3333%;"">suōduǎn jùlí</td></tr><tr><td style=""width: 33.3333%;""> _ _ 學制</td><td style=""width: 33.3333%;"">shorten the period of schooling</td><td style=""width: 33.3333%;"">suōduǎn xuézhì</td></tr><tr><td style=""width: 33.3333%;""> _ _ 戰線</td><td style=""width: 33.3333%;"">contract the front; narrow the scope of an activity</td><td style=""width: 33.3333%;"">suōduǎn zhànxiàn</td></tr><tr><td style=""width: 33.3333%;"">把報告 _ _ 一半</td><td style=""width: 33.3333%;"">cut a report down to half its length</td><td style=""width: 33.3333%;"">bǎ bàogào suōduǎn yībàn</td></tr><tr><td style=""width: 33.3333%;"">把停留時間 _ _ 一天</td><td style=""width: 33.3333%;"">cut short one’s stay by one day</td><td style=""width: 33.3333%;"">bǎ tíngliú shíjiān suōduǎn yī tiān</td></tr><tr><td style=""width: 33.3333%;""> _ _ 中國在經濟技術上同發達國家之間的差距</td><td style=""width: 33.3333%;"">narrow the economic and technological gaps between China and the developed countries</td><td style=""width: 33.3333%;"">suōduǎn Zhōngguó zài jīngjì jìshù shàng tóng fādá guójiā zhījiān de chājù</td></tr><tr><td style=""width: 33.3333%;"">期限從五天 _ _ 到三天。</td><td style=""width: 33.3333%;"">The time allowed has been reduced from 5 to 3 days.</td><td style=""width: 33.3333%;"">Qīxiàn cóng wǔ tiān suōduǎn dào sān tiān.</td></tr></tbody></table>"	縮短
區域	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">區域間合作</td><td style=""width: 33.3333%;"">inter-regional cooperation</td><td style=""width: 33.3333%;"">Qūyù jiān hézuò</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 間合作</td><td style=""width: 33.3333%;"">inter-regional cooperation</td><td style=""width: 33.3333%;"">Qūyù jiān hézuò</td></tr></tbody></table>"	區域
隔離	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">隔離病人</td><td style=""width: 33.3333%;"">isolate the patient</td><td style=""width: 33.3333%;"">gélí bìngrén</td></tr><tr><td style=""width: 33.3333%;"">隔離審查</td><td style=""width: 33.3333%;"">take sb. into custody and investigate the case</td><td style=""width: 33.3333%;"">gélí shěnchá</td></tr><tr><td style=""width: 33.3333%;"">種族隔離</td><td style=""width: 33.3333%;"">racial segregation; apartheid</td><td style=""width: 33.3333%;"">zhǒngzú gélí</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 病人</td><td style=""width: 33.3333%;"">isolate the patient</td><td style=""width: 33.3333%;"">_ _ bìngrén</td></tr><tr><td style=""width: 33.3333%;""> _ _ 審查</td><td style=""width: 33.3333%;"">take sb. into custody and investigate the case</td><td style=""width: 33.3333%;"">_ _ shěnchá</td></tr><tr><td style=""width: 33.3333%;"">種族 _ _ </td><td style=""width: 33.3333%;"">racial segregation; apartheid</td><td style=""width: 33.3333%;"">zhǒngzú _ _</td></tr></tbody></table>"	隔離
飆升	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">價格飆升。</td><td style=""width: 33.3333%;"">The price rose sharply.</td><td style=""width: 33.3333%;"">jiàgé biāoshēng</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">價格 _ _ 。</td><td style=""width: 33.3333%;"">The price rose sharply.</td><td style=""width: 33.3333%;"">jiàgé _ _</td></tr></tbody></table>"	飆升
逾	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">逾額</td><td style=""width: 33.3333%;"">exceed the allowed amount</td><td style=""width: 33.3333%;"">yú'é</td></tr><tr><td style=""width: 33.3333%;"">逾牆而走</td><td style=""width: 33.3333%;"">vault the wall and run away</td><td style=""width: 33.3333%;"">yú qiáng ér zǒu</td></tr><tr><td style=""width: 33.3333%;"">年逾古稀</td><td style=""width: 33.3333%;"">over 70 years old</td><td style=""width: 33.3333%;"">niányúgǔxī</td></tr><tr><td style=""width: 33.3333%;"">情逾骨肉</td><td style=""width: 33.3333%;"">dearer than one’s own flesh and blood</td><td style=""width: 33.3333%;"">qíngyúgǔròu</td></tr><tr><td style=""width: 33.3333%;"">飲酒逾量</td><td style=""width: 33.3333%;"">drink to excess</td><td style=""width: 33.3333%;"">yǐnjiǔ yú liàng</td></tr><tr><td style=""width: 33.3333%;"">痛乃逾甚。</td><td style=""width: 33.3333%;"">Then the pain became even more acute.</td><td style=""width: 33.3333%;"">Tòng nǎi yú shèn.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ 額</td><td style=""width: 33.3333%;"">exceed the allowed amount</td><td style=""width: 33.3333%;"">_'é</td></tr><tr><td style=""width: 33.3333%;""> _ 牆而走</td><td style=""width: 33.3333%;"">vault the wall and run away</td><td style=""width: 33.3333%;"">_ qiáng ér zǒu</td></tr><tr><td style=""width: 33.3333%;"">年 _ 古稀</td><td style=""width: 33.3333%;"">over 70 years old</td><td style=""width: 33.3333%;"">nián_gǔxī</td></tr><tr><td style=""width: 33.3333%;"">情 _ 骨肉</td><td style=""width: 33.3333%;"">dearer than one’s own flesh and blood</td><td style=""width: 33.3333%;"">qíng_gǔròu</td></tr><tr><td style=""width: 33.3333%;"">飲酒 _ 量</td><td style=""width: 33.3333%;"">drink to excess</td><td style=""width: 33.3333%;"">yǐnjiǔ _ liàng</td></tr><tr><td style=""width: 33.3333%;"">痛乃 _ 甚。</td><td style=""width: 33.3333%;"">Then the pain became even more acute.</td><td style=""width: 33.3333%;"">Tòng nǎi _ shèn.</td></tr></tbody></table>"	逾
宗教	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">信仰宗教</td><td style=""width: 33.3333%;"">believe in religion</td><td style=""width: 33.3333%;"">xìnyǎng zōngjiào</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">信仰 _ _ </td><td style=""width: 33.3333%;"">believe in religion</td><td style=""width: 33.3333%;"">xìnyǎng _ _</td></tr></tbody></table>"	宗教
傳播	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">傳播花粉</td><td style=""width: 33.3333%;"">carry pollen (from flower to flower); pollinate</td><td style=""width: 33.3333%;"">Chuánbō huāfěn</td></tr><tr><td style=""width: 33.3333%;"">傳播教義</td><td style=""width: 33.3333%;"">disseminate religious doctrines</td><td style=""width: 33.3333%;"">chuánbō jiàoyì</td></tr><tr><td style=""width: 33.3333%;"">傳播知識</td><td style=""width: 33.3333%;"">spread knowledge</td><td style=""width: 33.3333%;"">chuánbō zhīshí</td></tr><tr><td style=""width: 33.3333%;"">傳播消息</td><td style=""width: 33.3333%;"">spread news</td><td style=""width: 33.3333%;"">chuánbō xiāoxi</td></tr><tr><td style=""width: 33.3333%;"">制止疾病的傳播</td><td style=""width: 33.3333%;"">check the spread of the disease</td><td style=""width: 33.3333%;"">zhìzhǐ jíbìng de chuánbō</td></tr><tr><td style=""width: 33.3333%;"">散射傳播</td><td style=""width: 33.3333%;"">scatter propagation</td><td style=""width: 33.3333%;"">sǎnshè chuánbō</td></tr><tr><td style=""width: 33.3333%;"">直線傳播</td><td style=""width: 33.3333%;"">rectilinear propagation</td><td style=""width: 33.3333%;"">zhíxiàn chuánbō</td></tr><tr><td style=""width: 33.3333%;"">聲音經由振動傳播。</td><td style=""width: 33.3333%;"">Sound is propagated by vibrations.</td><td style=""width: 33.3333%;"">shēngyīn jīngyóu zhèndòng chuánbō.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 花粉</td><td style=""width: 33.3333%;"">carry pollen (from flower to flower); pollinate</td><td style=""width: 33.3333%;"">Chuánbō huāfěn</td></tr><tr><td style=""width: 33.3333%;""> _ _ 教義</td><td style=""width: 33.3333%;"">disseminate religious doctrines</td><td style=""width: 33.3333%;"">_ _ jiàoyì</td></tr><tr><td style=""width: 33.3333%;""> _ _ 知識</td><td style=""width: 33.3333%;"">spread knowledge</td><td style=""width: 33.3333%;"">_ _ zhīshí</td></tr><tr><td style=""width: 33.3333%;""> _ _ 消息</td><td style=""width: 33.3333%;"">spread news</td><td style=""width: 33.3333%;"">_ _ xiāoxi</td></tr><tr><td style=""width: 33.3333%;"">制止疾病的 _ _ </td><td style=""width: 33.3333%;"">check the spread of the disease</td><td style=""width: 33.3333%;"">zhìzhǐ jíbìng de _ _</td></tr><tr><td style=""width: 33.3333%;"">散射 _ _ </td><td style=""width: 33.3333%;"">scatter propagation</td><td style=""width: 33.3333%;"">sǎnshè _ _</td></tr><tr><td style=""width: 33.3333%;"">直線 _ _ </td><td style=""width: 33.3333%;"">rectilinear propagation</td><td style=""width: 33.3333%;"">zhíxiàn _ _</td></tr><tr><td style=""width: 33.3333%;"">聲音經由振動 _ _ 。</td><td style=""width: 33.3333%;"">Sound is propagated by vibrations.</td><td style=""width: 33.3333%;"">shēngyīn jīngyóu zhèndòng _ _.</td></tr></tbody></table>"	傳播
捨棄	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">捨棄親生骨肉</td><td style=""width: 33.3333%;"">abandon one’s own flesh and blood</td><td style=""width: 33.3333%;"">shěqì qīnshēng gǔròu</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;""> _ _ 親生骨肉</td><td style=""width: 33.3333%;"">abandon one’s own flesh and blood</td><td style=""width: 33.3333%;"">_ _ qīnshēng gǔròu</td></tr></tbody></table>"	捨棄
頰	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">兩頰紅潤</td><td style=""width: 33.3333%;"">with rosy cheeks</td><td style=""width: 33.3333%;"">liǎng jiá hóngrùn</td></tr><tr><td style=""width: 33.3333%;"">雙頰凹陷</td><td style=""width: 33.3333%;"">sunken (or hollow) cheeks</td><td style=""width: 33.3333%;"">shuāng jiá āoxiàn</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">兩 _ 紅潤</td><td style=""width: 33.3333%;"">with rosy cheeks</td><td style=""width: 33.3333%;"">liǎng _ hóngrùn</td></tr><tr><td style=""width: 33.3333%;"">雙 _ 凹陷</td><td style=""width: 33.3333%;"">sunken (or hollow) cheeks</td><td style=""width: 33.3333%;"">shuāng _ āoxiàn</td></tr></tbody></table>"	頰
告誡	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">他再三告誡自己要謹慎行事。</td><td style=""width: 33.3333%;"">Again and again, he cautioned himself against rashness.</td><td style=""width: 33.3333%;"">tā zàisān gàojiè zìjǐ yào jǐnshèn xíngshì.</td></tr></tbody></table>"	"<table style=""border-collapse: collapse; width: 100%;"" border=""1""><tbody><tr><td style=""width: 33.3333%;"">他再三 _ _ 自己要謹慎行事。</td><td style=""width: 33.3333%;"">Again and again, he cautioned himself against rashness.</td><td style=""width: 33.3333%;"">tā zàisān _ _ zìjǐ yào jǐnshèn xíngshì.</td></tr></tbody></table>"	告誡
